"FILE_NAME","Room","Capacity","UUID","Professor","Class","Title","Type","Time","Length"
"SPRING_2008","WEB 105",0,"U0257465","CHARLES, C. T.","CS 5720-001","Analog IC Design","LECTURE","T0910|H0910",80
"SPRING_2008","WEB 110",0,"U0361169","KALLA, P.","CS 5740-001","CAD of Digital Circuits","LECTURE","M1045|W1045|F1045",50
"SPRING_2008","WEB 1250",0,"U0145237","LITTLE, S. R.","CS 5780-001","Embedded Sys Design","LECTURE","T1225|H1225",80
"SPRING_2008","WEB 1248",0,"U0028553","RIESENFELD, R. F.","CS 5961-001","Computational Statistics","SPECIAL TOPICS","T1400|H1400",80
"SPRING_2008","WEB 102",0,"U0034190","KESSLER, R. R.","CS 5964-001","Interactive Machinima","SPECIAL TOPICS","T1225|H1225",80
"SPRING_2008","MEB 3147",1,"U0030391","HOLLAAR, L. A.","CS 5965-001","Innovation Protection","SPECIAL TOPICS","M1800",105
"SPRING_2008","WEB 102",0,"U0034190","KESSLER, R. R.","CS 5966-001","Advanced Machinima","SPECIAL TOPICS","T1225|H1225",80
"SPRING_2008","BEH S 104",42,"U0176314","FLATT, M.","CS 5967-001","How to Design Programs","SPECIAL TOPICS","W1325",80
"SPRING_2008","WEB 122",0,"U0028245","GOPALAKRISHNAN, G.","CS 6100-001","Foundations Of CS","LECTURE","T1400|H1400",80
"SPRING_2008","MEB 3147",1,"U9999993","KIRBY, R. M. I.","CS 6220-001","Adv Sci Computing II","LECTURE","T0910|H0910",80
"SPRING_2008","MEB 3147",1,"U0028351","BERZINS, M.","CS 6230-001","HPC & Parallelization","LECTURE","M0910|W0910",80
"SPRING_2008","MEB 2325",49,"U0035173","THOMPSON, W. B.","CS 6300-001","Artificial Intelligence","LECTURE","T1225|H1225",80
"SPRING_2008","WEB 110",0,"U0546255","DAUME, H. C.","CS 6350-001","Machine Learning","LECTURE","T0910|H0910",80
"SPRING_2008","WEB 1450",0,"U0061533","JOHNSON, D. E.","CS 6360-001","Virtual Reality","LECTURE","M1045|W1045|F1045",50
"SPRING_2008","WEB 1248",0,"U0030110","HENDERSON, T. C.","CS 6380-001","Multi-agent Systems","LECTURE","T1225|H1225",80
"SPRING_2008","MEB 3105",60,"U0281050","REGEHR, J.","CS 6470-001","Advanced Compilers","LECTURE","T1225|H1225",80
"SPRING_2008","MEB 2325",49,"U0412170","KASERA, S. K.","CS 6490-001","Network Security","LECTURE","M1325|W1325",80
"SPRING_2008","WEB 122",0,"U0176314","FLATT, M.","CS 6510-001","Functional Programming","LECTURE","M0940|W0940|F0940",50
"SPRING_2008","WEB 1250",0,"U0070397","PARKER, S. G.","CS 6620-001","Adv Comp Graphics II","LECTURE","M1325|W1325",80
"SPRING_2008","WEB 110",0,"U0237293","WHITAKER, R. T.","CS 6640-001","Image Processing","LECTURE","T1045|H1045",80
"SPRING_2008","MEB 3105",60,"U0031683","BRUNVAND, E. L.","CS 6712-001","Digital IC Testing","LECTURE","H1715",80
"SPRING_2008","WEB 105",0,"U0257465","CHARLES, C. T.","CS 6720-001","Analog IC Design","LECTURE","T0910|H0910",80
"SPRING_2008","WEB 110",0,"U0361169","KALLA, P.","CS 6740-001","CAD of Digital Circuits","LECTURE","M1045|W1045|F1045",50
"SPRING_2008","WEB 112",0,"U0504657","STEVENS, K. S.","CS 6770-001","Adv Digital VLSI","LECTURE","T1540|H1540",80
"SPRING_2008","WEB 1250",0,"U0145237","LITTLE, S. R.","CS 6780-001","Embed Sys Design","LECTURE","T1225|H1225",80
"SPRING_2008","WEB 1248",0,"U0028553","RIESENFELD, R. F.","CS 6961-001","Computational Statistics","SPECIAL TOPICS","T1400|H1400",80
"SPRING_2008","WEB 102",0,"U0034190","KESSLER, R. R.","CS 6964-001","Interactive Machinima","SPECIAL TOPICS","T1225|H1225",80
"SPRING_2008","MEB 3105",60,"U0294360","SLIND, K. L.","CS 6964-002","Theorem Proving","SPECIAL TOPICS","T1045|H1045",80
"SPRING_2008","WEB 2460",0,"U0028572","COHEN, E.","CS 6965-001","Visual Computing","SPECIAL TOPICS","M0910|W0910",80
"SPRING_2008","MEB 3105",60,"U0035173","THOMPSON, W. B.","CS 7010-001","Research Proposals","INDEPENDENT STUDY","T1540|H1540",80
"SPRING_2008","MEB 1225",25,"U0031775","SIKORSKI, C.","CS 7250-001","Adv Topics Sci Comp","LECTURE","T1540|H1540",80
"SPRING_2008","WEB 112",0,"U0029780","HOLLERBACH, J. M.","CS 7320-001","Sys Indentif. Robotics","LECTURE","M1045|W1045|F1045",50
"SPRING_2008","WEB 2470",0,"U0029067","CARTER, J. B.","CS 7460-001","Distributed OS","LECTURE","M0910|W0910",80
"SPRING_2008","WEB 1450",0,"U0415400","BALASUBRAMONIAN, R.","CS 7820-001","Parll Cptr Architecture","LECTURE","T1045|H1045",80
"SPRING_2008","WEB 101",0,"U0028245","GOPALAKRISHNAN, G.","CS 7930-001","SoC Colloquium","SEMINAR","M1505|W1505|F1505",115
"SPRING_2008","MEB 3105",60,"U0028245","GOPALAKRISHNAN, G.","CS 7931-001","Programming Languages & System","SEMINAR","F1400",90
"SPRING_2008","TBD",0,"U0301982","TASDIZEN, T.","CS 7932-001","Scientific Computing & Imaging","SEMINAR","F1400",50
"SPRING_2008","TBD",0,"U9999994","LEPREAU III, F. J.","CS 7934-001","Advanced Seminar","SEMINAR","H1540",80
"SPRING_2008","WEB 1460",0,"U0548623","VENKATASUBRAMANIAN, S.","CS 7936-001","Algorithms","SEMINAR","F1045",80
"SPRING_2008","MEB 3147",1,"U0029780","HOLLERBACH, J. M.","CS 7939-001","Robotics","SEMINAR","W1255",50
"SPRING_2008","MEB 3105",60,"U0546255","DAUME, H. C.","CS 7941-001","Topics in Machine Learning","SEMINAR","F1300",60
"SPRING_2008","MEB 3105",60,"U9999996","SILVA, J. F. D. L. E.","CS 7942-001","Sem: Topics in Web & Databases","SEMINAR","M1540",80
"SPRING_2008","MEB 3147",1,"U0412170","KASERA, S. K.","CS 7943-001","Advanced Wireless Networking","SEMINAR","F1300",60
"SPRING_2008","WEB 1248",0,"U0031775","SIKORSKI, C.","CS 7944-001","Information Based Complexity","SEMINAR","W1400",50
"SPRING_2008","MEB 1208",50,"U9999996","SILVA, J. F. D. L. E.","CS 7960-001","Web Mining","SPECIAL TOPICS","T1400|H1400",80
"SPRING_2008","MEB 3147",1,"U0417384","SILVA, C. T.","CS 7960-002","Adv Scientific Visualization","SPECIAL TOPICS","T1225|H1225",80
"SUMMER_2008","WEB 1248",0,"U0007073","HEINER, C.","CS 1021-001","Introduction to Java","LECTURE","M0800",60
"SUMMER_2008","WEB 1248",0,"U0007073","HEINER, C.","CS 121-001","Introduction to Java","LECTURE","M0800",60
"SUMMER_2008","WEB 1248",0,"U0412844","HANSEN, P. B.","CS 196-001","Introduction to C#","LECTURE","M0945",60
"SUMMER_2008","WEB 1248",0,"U0412844","HANSEN, P. B.","CS 1960-001","Introduction to C#","LECTURE","M0945",60
"SUMMER_2008","WEB 112",0,"U0471866","PARKER, D.","CS 2420-001","Computer Science II","LECTURE","T0930|W0930|H0930",65
"SUMMER_2008","WEB 210",0,"U0471866","PARKER, D.","CS 2420-002","Computer Science II","LABORATORY","W0820",55
"SUMMER_2008","WEB 210",0,"U0471866","PARKER, D.","CS 2420-003","Computer Science II","LABORATORY","W1050",55
"SUMMER_2008","WEB 1248",0,"U0400034","EDWARDS, D. M.","CS 2420-005","Computer Science II","LECTURE","T0930|W0930|H0930",65
"SUMMER_2008","MEB 3225",30,"U0400034","EDWARDS, D. M.","CS 2420-006","Computer Science II","LABORATORY","H1045",135
"SUMMER_2008","ANNEX 2153",28,"U0045911","ROBB, J. T.","CS 2960-001","Apple Certification","LECTURE","F0830",240
"SUMMER_2008","ANNEX 2153",28,"U0081507","HUTCHINGS, D. D.","CS 2961-001","Cisco CCNA Level 1","LECTURE","T1300|H1300",240
"SUMMER_2008","ANNEX 2153",28,"U0081507","HUTCHINGS, D. D.","CS 2962-001","Cisco CCNA Level 2","LECTURE","T1730|H1730",120
"SUMMER_2008","ANNEX 2153",28,"U0081507","HUTCHINGS, D. D.","CS 2962-002","Cisco CCNA Level 2","LECTURE","T1300|H1300",240
"SUMMER_2008","ANNEX 2153",28,"U0045911","ROBB, J. T.","CS 2963-001","LPI Level 1","LECTURE","T0830|H0830",240
"SUMMER_2008","ANNEX 2153",28,"U0028351","BERZINS, M.","CS 2964-001","LPI Level 2","LECTURE","T0830|H0830",240
"FALL_2009","WEB L105",145,"U0035613","DE ST GERMAIN, H. J.","CS 1000-001","Engineering Computing","LECTURE","T1400|H1400",80
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1000-002","Engineering Computing","LABORATORY","F0835",50
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1000-003","Engineering Computing","LABORATORY","F0940",50
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1000-004","Engineering Computing","LABORATORY","F1045",50
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1000-005","Engineering Computing","LABORATORY","F1150",50
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1000-006","Engineering Computing","LABORATORY","F1255",50
"FALL_2009","WEB L105",145,"U0035613","DE ST GERMAIN, H. J.","CS 1001-001","Eng Computing MATLAB","LECTURE","T1400|H1400",80
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1001-002","Eng Computing MATLAB","LABORATORY","F0835",50
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1001-003","Eng Computing MATLAB","LABORATORY","F0940",50
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1001-004","Eng Computing MATLAB","LABORATORY","F1045",50
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1001-005","Eng Computing MATLAB","LABORATORY","F1150",50
"FALL_2009","WEB L226",40,"U0035613","DE ST GERMAIN, H. J.","CS 1001-006","Eng Computing MATLAB","LABORATORY","F1255",50
"FALL_2009","TBD",0,"U0063547","JENSEN, P. A.","CS 1021-001","Introduction to Java","LECTURE","T1400|H1400",80
"FALL_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1021-002","Introduction to Java","LABORATORY","F1400",50
"FALL_2009","WEB 1230",92,"U0471866","PARKER, D.","CS 1060-001","Explor in Computer Sci","LECTURE","M1045|W1045|F1045",50
"FALL_2009","WEB 1250",0,"U0471866","PARKER, D.","CS 1060-002","Explor in Computer Sci","LECTURE","M1045|W1045|F1045",50
"FALL_2009","TBD",0,"U0063547","JENSEN, P. A.","CS 121-001","Introduction to Java","LECTURE","T1400|H1400",80
"FALL_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 121-002","Introduction to Java","LABORATORY","F1400",50
"FALL_2009","WEB L104",262,"U0063547","JENSEN, P. A.","CS 1410-001","Computer Science I","LECTURE","T1400|H1400",80
"FALL_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-002","Computer Science I","LABORATORY","F0835",50
"FALL_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-003","Computer Science I","LABORATORY","F0940",50
"FALL_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-004","Computer Science I","LABORATORY","F1045",50
"FALL_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-005","Computer Science I","LABORATORY","F1150",50
"FALL_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-006","Computer Science I","LABORATORY","F1255",50
"FALL_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-007","Computer Science I","LABORATORY","F1505",50
"FALL_2009","WEB L120",50,"U0035613","DE ST GERMAIN, H. J.","CS 1410-010","Computer Science I","LECTURE","M0940|W0940|F0940",50
"FALL_2009","MEB 3225",30,"U0035613","DE ST GERMAIN, H. J.","CS 1410-011","Computer Science I","LABORATORY","H0940",50
"FALL_2009","MEB 3225",30,"U0035613","DE ST GERMAIN, H. J.","CS 1410-012","Computer Science I","LABORATORY","H1045",50
"FALL_2009","WEB 1250",0,"U0035173","THOMPSON, W. B.","CS 2000-001","Program Design C","LECTURE","M1325|W1325",80
"FALL_2009","WEB L226",40,"U0035173","THOMPSON, W. B.","CS 2000-002","Program Design C","LABORATORY","F0940",50
"FALL_2009","WEB L226",40,"U0035173","THOMPSON, W. B.","CS 2000-003","Program Design C","LABORATORY","F1045",50
"FALL_2009","WEB L104",262,"U9999993","KIRBY, R. M. I.","CS 2100-001","Discrete Structures","LECTURE","T1225|H1225",80
"FALL_2009","WEB L122",50,"U9999993","KIRBY, R. M. I.","CS 2100-002","Discrete Structures","DISCUSSION","F1045",50
"FALL_2009","WEB L122",50,"U9999993","KIRBY, R. M. I.","CS 2100-003","Discrete Structures","DISCUSSION","F1150",50
"FALL_2009","WEB L122",50,"U9999993","KIRBY, R. M. I.","CS 2100-004","Discrete Structures","DISCUSSION","F1255",50
"FALL_2009","WEB L110",60,"U9999993","KIRBY, R. M. I.","CS 2100-005","Discrete Structures","DISCUSSION","F1400",50
"FALL_2009","ANNEX 2169",28,"U0045911","ROBB, J. T.","CS 2960-001","Apple Certification","LAB/DISCUSSION","F1255",180
"FALL_2009","MEB 3147",1,"U0176314","FLATT, M.","CS 3010-001","Industry Forum","LECTURE","F1150",50
"FALL_2009","MEB 3147",1,"U0176314","FLATT, M.","CS 3011-001","Industry Forum","LECTURE","F1150",50
"FALL_2009","WEB L101",208,"U0028988","ZACHARY, J. L.","CS 3100-001","Models Of Computation","LECTURE","T1045|H1045",80
"FALL_2009","WEB L101",208,"U0028988","ZACHARY, J. L.","CS 3500-001","Software Practice","LECTURE","T1400|H1400",80
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 3500-002","Software Practice","DISCUSSION","W0835",50
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 3500-003","Software Practice","DISCUSSION","W0940",50
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 3500-004","Software Practice","DISCUSSION","W1045",50
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 3500-005","Software Practice","DISCUSSION","W1150",50
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 3500-006","Software Practice","DISCUSSION","W1255",50
"FALL_2009","MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 3650-001","3D Modeling for VG&M","LECTURE","T1545",155
"FALL_2009","MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 3650-002","3D Modeling for VG&M","LECTURE","H1545",155
"FALL_2009","MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 3650-003","3D Modeling for VG&M","LECTURE","W1545",155
"FALL_2009","MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 3650-004","3D Modeling for VG&M","LECTURE","W1830",160
"FALL_2009","WEB L110",60,"U0504657","STEVENS, K. S.","CS 3710-001","Computer Design Lab","LABORATORY","T1540|H1540",80
"FALL_2009","WEB L101",208,"U0063547","JENSEN, P. A.","CS 3810-001","Computer Organization","LECTURE","T0910|H0910",80
"FALL_2009","WEB 1250",0,"U0471866","PARKER, D.","CS 3960-001","Research Forum","SPECIAL TOPICS","M1505",50
"FALL_2009","MEB 3147",1,"U0031683","BRUNVAND, E. L.","CS 3991-001","CE Junior Seminar","SEMINAR","T1045",50
"FALL_2009","WEB L101",208,"U0471866","PARKER, D.","CS 4400-001","Computer Systems","LECTURE","M1325|W1325",80
"FALL_2009","WEB 2250",74,"U0384504","ALTIZER, R. A.","CS 4510-001","EAE Senior Project I","LECTURE","T1400|H1400",80
"FALL_2009","MEB 2325",49,"U0032422","DAVIS, A. L.","CS 4710-001","Comptr Eng Sr Project","SPECIAL PROJECTS","T1400|H1400",80
"FALL_2009","WEB L122",50,"U0315017","NELLANS, D. W.","CS 4960-001","SE for Very Large Data Sets","SPECIAL TOPICS","T1045|H1045",80
"FALL_2009","WEB L112",60,"U0636183","HALL, M. W.","CS 4961-001","Parallel Programming","SPECIAL TOPICS","T0910|H0910",80
"FALL_2009","WEB L101",208,"U0028988","ZACHARY, J. L.","CS 5010-001","Software Practice","LECTURE","T1400|H1400",80
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 5010-002","Software Practice","DISCUSSION","W0835",50
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 5010-003","Software Practice","DISCUSSION","W0940",50
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 5010-004","Software Practice","DISCUSSION","W1045",50
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 5010-005","Software Practice","DISCUSSION","W1150",50
"FALL_2009","MEB 3225",30,"U0028988","ZACHARY, J. L.","CS 5010-006","Software Practice","DISCUSSION","W1255",50
"FALL_2009","MEB 3105",60,"U0028988","ZACHARY, J. L.","CS 5040-001","Teaching Intro Comp Sci","LECTURE","W1505",50
"FALL_2009","WEB L102",93,"U0030391","HOLLAAR, L. A.","CS 5060-001","Legal Prot/Digital Info","LECTURE","M1800",100
"FALL_2009","MEB 3105",60,"U0548623","VENKATASUBRAMANIAN, S.","CS 5150-001","Advanced Algorithms","LECTURE","T1540|H1540",80
"FALL_2009","WEB 2230",88,"U0029780","HOLLERBACH, J. M.","CS 5310-001","Robotics","LECTURE","M1400|W1400|F1400",50
"FALL_2009","MEB 3105",60,"U0028599","RILOFF, E. M.","CS 5340-001","Natural Language","LECTURE","T1400|H1400",80
"FALL_2009","MEB 1208",50,"U0546255","DAUME, H. C.","CS 5350-001","Machine Learning","LECTURE","T1540|H1540",80
"FALL_2009","WEB 2230",88,"U0176314","FLATT, M.","CS 5460-001","Operating Systems","LECTURE","T1225|H1225",80
"FALL_2009","WEB L112",60,"U0176314","FLATT, M.","CS 5510-001","Programming Languages","LECTURE","M0940|W0940|F0940",50
"FALL_2009","WEB 1248",0,"U0028553","RIESENFELD, R. F.","CS 5540-001","Human/Computer Interact","LECTURE","M0940|W0940|F0940",50
"FALL_2009","WEB 1248",0,"U0028553","RIESENFELD, R. F.","CS 5540-002","Human/Computer Interact","LECTURE","M1045|W1045|F1045",50
"FALL_2009","WEB 1250",0,"U0029088","HANSEN, C. D.","CS 5610-001","Interactive Comp Graph","LECTURE","T1400|H1400",80
"FALL_2009","WEB L112",60,"U0632547","PASCUCCI, V.","CS 5630-001","Scientifc Visualization","LECTURE","T1045|H1045",80
"FALL_2009","WEB 1250",0,"U0031683","BRUNVAND, E. L.","CS 5710-001","Digital VLSI Design","LECTURE","T1225|H1225",80
"FALL_2009","WEB L122",50,"U0631411","BARGTEIL, A. W.","CS 5967-001","Character Animation","SPECIAL TOPICS","M1325|W1325",80
"FALL_2009","MEB 1225",25,"U0031683","BRUNVAND, E. L.","CS 5968-001","Embedded Sys and Kinetic Art","SPECIAL TOPICS","W1505",180
"FALL_2009","MEB 3105",60,"U0548623","VENKATASUBRAMANIAN, S.","CS 6150-001","Advanced Algorithms","LECTURE","T1540|H1540",80
"FALL_2009","WEB L120",50,"U0031775","SIKORSKI, C.","CS 6210-001","Adv Sci Computing I","LECTURE","T1540|H1540",80
"FALL_2009","WEB 2230",88,"U0029780","HOLLERBACH, J. M.","CS 6310-001","Robotics","LECTURE","M1400|W1400|F1400",50
"FALL_2009","MEB 3105",60,"U0028599","RILOFF, E. M.","CS 6340-001","Natural Language","LECTURE","T1400|H1400",80
"FALL_2009","MEB 1208",50,"U0546255","DAUME, H. C.","CS 6350-001","Machine Learning","LECTURE","T1540|H1540",80
"FALL_2009","MEB 3105",60,"U0061533","JOHNSON, D. E.","CS 6370-001","Motion Planning","LECTURE","M1255|W1255|F1255",50
"FALL_2009","WEB 2230",88,"U0176314","FLATT, M.","CS 6460-001","Operating Systems","LECTURE","T1225|H1225",80
"FALL_2009","MEB 3105",60,"U0631296","MIGHT, M. B.","CS 6470-001","Advanced Compilers","LECTURE","T1045|H1045",80
"FALL_2009","WEB 1230",92,"U0412170","KASERA, S. K.","CS 6480-001","Adv Computer Networks","LECTURE","M1325|W1325",80
"FALL_2009","WEB 1248",0,"U0028553","RIESENFELD, R. F.","CS 6540-001","Human/Computer Interact","LECTURE","M0940|W0940|F0940",50
"FALL_2009","WEB 1248",0,"U0028553","RIESENFELD, R. F.","CS 6540-002","Human/Computer Interact","LECTURE","M1045|W1045|F1045",50
"FALL_2009","WEB 1250",0,"U0029088","HANSEN, C. D.","CS 6610-001","Interactive Comp Graph","LECTURE","T1400|H1400",80
"FALL_2009","WEB L112",60,"U0632547","PASCUCCI, V.","CS 6630-001","Scientifc Visualization","LECTURE","T1045|H1045",80
"FALL_2009","MEB 3147",1,"U0237293","WHITAKER, R. T.","CS 6640-001","Image Processing","LECTURE","M1045|W1045",80
"FALL_2009","WEB 1450",0,"U0028572","COHEN, E.","CS 6670-001","Cptr-Aided Geom Des I","LECTURE","T0910|H0910",80
"FALL_2009","WEB 1250",0,"U0031683","BRUNVAND, E. L.","CS 6710-001","Digital VLSI Design","LECTURE","T1225|H1225",80
"FALL_2009","MEB 3105",60,"U0032422","DAVIS, A. L.","CS 6810-001","Computer Architecture","LECTURE","T0910|H0910",80
"FALL_2009","MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 6960-001","3D Modeling/Machinima","SPECIAL TOPICS","T1545",155
"FALL_2009","MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 6960-002","3D Modeling for VG&M","SPECIAL TOPICS","W1830",160
"FALL_2009","WEB L102",93,"U0030391","HOLLAAR, L. A.","CS 6961-001","Legal Prot/Digital Info","SPECIAL TOPICS","M1800",100
"FALL_2009","WEB 1230",92,"U0412170","KASERA, S. K.","CS 6964-001","Network Science and Methodolog","SPECIAL TOPICS","M1325|W1325",80
"FALL_2009","WEB L122",50,"U0631411","BARGTEIL, A. W.","CS 6967-001","Character Animation","SPECIAL TOPICS","M1325|W1325",80
"FALL_2009","WEB L110",60,"U0564884","GERIG, G.","CS 6968-001","3D Computer Vision","SPECIAL TOPICS","T1225|H1225",80
"FALL_2009","MEB 3147",1,"U0631411","BARGTEIL, A. W.","CS 7930-001","Colloquium","SEMINAR","M1540|W1540|F1540",80
"FALL_2009","WEB 3760",10,"U0583648","PRASTAWA, M.","CS 7932-001","Scientific Computing & Imaging","SEMINAR","F1400",50
"FALL_2009","MEB 3515",20,"U0631411","BARGTEIL, A. W.","CS 7933-002","Graphics Seminar","SEMINAR","T1200",120
"FALL_2009","WEB 1450",0,"U0032422","DAVIS, A. L.","CS 7937-001","Arch/ASYNC","SEMINAR","T1400",80
"FALL_2009","WEB 3760",10,"U0564884","GERIG, G.","CS 7938-001","Medical Imaging","SEMINAR","M1200",90
"FALL_2009","MEB 3147",1,"U0029780","HOLLERBACH, J. M.","CS 7939-001","Robotics","SEMINAR","H1255",50
"FALL_2009","TBD",0,"U0031683","BRUNVAND, E. L.","CS 7940-001","Hardware Ray Tracing","SEMINAR","H1400",80
"FALL_2009","MEB 3105",60,"U0546255","DAUME, H. C.","CS 7941-001","Topics in Machine Learning","SEMINAR","F1400",80
"FALL_2009","WEB 3760",10,"U0029088","HANSEN, C. D.","CS 7942-001","Visualization Seminar","SEMINAR","F1200",50
"FALL_2009","MEB 3147",1,"U0548623","VENKATASUBRAMANIAN, S.","CS 7963-001","Algorithms","SPECIAL TOPICS","W1325",80
"SPRING_2009","WEB 105",0,"U0035613","DE ST GERMAIN, H. J.","CS 1000-001","Engineering Computing","LECTURE","T1540|H1540",80
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1000-002","Engineering Computing","LABORATORY","F0835",50
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1000-003","Engineering Computing","LABORATORY","F0940",50
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1000-004","Engineering Computing","LABORATORY","F1045",50
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1000-005","Engineering Computing","LABORATORY","F1150",50
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1000-006","Engineering Computing","LABORATORY","F1255",50
"SPRING_2009","TBD",0,"U0035613","DE ST GERMAIN, H. J.","CS 1001-001","Eng Computing MATLAB","LECTURE","T1540|H1540",80
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1001-002","Eng Computing MATLAB","LABORATORY","F0835",50
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1001-003","Eng Computing MATLAB","LABORATORY","F0940",50
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1001-004","Eng Computing MATLAB","LABORATORY","F1045",50
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1001-005","Eng Computing MATLAB","LABORATORY","F1150",50
"SPRING_2009","WEB 226",0,"U0035613","DE ST GERMAIN, H. J.","CS 1001-006","Eng Computing MATLAB","LABORATORY","F1255",50
"SPRING_2009","WEB 1230",92,"U0471866","PARKER, D.","CS 1060-001","Explor in Computer Sci","LECTURE","M1255|W1255|F1255",50
"SPRING_2009","WEB 105",0,"U0063547","JENSEN, P. A.","CS 1410-001","Computer Science I","LECTURE","T1400|H1400",80
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-002","Computer Science I","LABORATORY","F0940",50
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-003","Computer Science I","LABORATORY","F1045",50
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-004","Computer Science I","LABORATORY","F1150",50
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-005","Computer Science I","LABORATORY","F1255",50
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 1410-006","Computer Science I","LABORATORY","F0835",50
"SPRING_2009","WEB 2230",88,"U0035613","DE ST GERMAIN, H. J.","CS 1410-010","Computer Science I","LECTURE","M1045|W1045|F1045",50
"SPRING_2009","MEB 3225",30,"U0035613","DE ST GERMAIN, H. J.","CS 1410-011","Computer Science I","LABORATORY","H0940",50
"SPRING_2009","WEB 105",0,"U0063547","JENSEN, P. A.","CS 2420-001","Computer Science II","LECTURE","T1045|H1045",80
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 2420-002","Computer Science II","LABORATORY","M0835",50
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 2420-003","Computer Science II","LABORATORY","M0940",50
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 2420-004","Computer Science II","LABORATORY","M1045",50
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 2420-005","Computer Science II","LABORATORY","M1150",50
"SPRING_2009","MEB 3225",30,"U0063547","JENSEN, P. A.","CS 2420-006","Computer Science II","LABORATORY","M1255",50
"SPRING_2009","WEB 112",0,"U0631411","BARGTEIL, A. W.","CS 2420-010","Computer Science II","LECTURE","M1325|W1325",80
"SPRING_2009","MEB 3225",30,"U0631411","BARGTEIL, A. W.","CS 2420-011","Computer Science II","LABORATORY","F1400",50
"SPRING_2009","WEB 208",0,"U0045911","ROBB, J. T.","CS 2963-001","LPI Level 1","LECTURE","F0835",180
"SPRING_2009","WEB 208",0,"U0654295","SAVAGE, C. M.","CS 2964-001","LPI Level 2","LECTURE","T1800",180
"SPRING_2009","MEB 3147",1,"U0176314","FLATT, M.","CS 3010-001","Industry Forum","LECTURE","F1150",50
